# trie
# <items>	<t (ms)>	<sample error on t with 5 replicas>
1	1.600000	2.073644
2	2.600000	3.646917
4	1.400000	0.894427
8	1.600000	0.547723
16	3.400000	0.547723
32	8.400000	0.894427
64	21.000000	6.204837
128	49.400000	4.159327
256	109.600000	13.520355
512	242.000000	16.867128
1024	485.400000	58.054285
2048	919.000000	91.550532
4096	1691.600000	53.845148
8192	3779.400000	300.058828
16384	9231.400000	967.900718
32768	19159.000000	1782.338913
65536	45858.400000	2688.001079
