3	1000000	4496005.600000	96440.508791
4	1000000	4140378.400000	55171.677737
8	1000000	4170595.800000	54732.687370
12	1000000	4178303.000000	34349.026442
16	1000000	4130411.400000	45103.333056
20	1000000	4170533.800000	52239.843565
24	1000000	4194408.600000	77968.518777
28	1000000	4242558.600000	98067.296732
32	1000000	4140782.200000	51273.866274
64	1000000	4143744.200000	48774.460881
96	1000000	4165561.800000	72134.484172
128	1000000	4141607.600000	37955.259679
160	1000000	4149960.000000	53162.000494
192	1000000	4144600.000000	45081.737699
224	1000000	4127661.400000	35840.185195
256	1000000	4135873.400000	64178.130393
